task	stimulus	sound_word	action_word	expected_response	response	rt	condition	subject	log_rt	
Geraeusch	Logo	-1	-1	0.0	0.0	1063.0	sham	10	3.0265332645232967	
Geraeusch	Saxophon	1	1	1.0	1.0	898.0	sham	10	2.9532763366673045	
Geraeusch	Schnecke	-1	-1	0.0	0.0	776.0	sham	10	2.8898617212581885	
Geraeusch	Frosch	1	-1	1.0	0.0	1138.0	sham	10	3.056142262059052	
Geraeusch	Tuba	1	1	1.0	1.0	689.0	sham	10	2.8382192219076257	
Geraeusch	Amsel	1	-1	1.0	1.0	1053.0	pIPL	11	3.0224283711854865	
Geraeusch	Gecko	-1	-1	0.0	1.0	1447.0	pIPL	11	3.1604685311190375	
Geraeusch	Maske	-1	1	0.0	0.0	758.0	pIPL	11	2.8796692056320534	
Geraeusch	Pullover	-1	1	0.0	0.0	912.0	pIPL	11	2.959994838328416	
Geraeusch	Wellensittich	1	-1	1.0	1.0	832.0	pIPL	11	2.920123326290724	
Geraeusch	Pfeiler	-1	-1	0.0	0.0	795.0	pIPL	11	2.9003671286564705	
Geraeusch	Pavian	1	-1	1.0	1.0	1006.0	pIPL	11	3.0025979807199086	
Geraeusch	Posaune	1	1	1.0	1.0	771.0	pIPL	11	2.8870543780509568	
Geraeusch	Dach	-1	-1	0.0	0.0	833.0	pIPL	11	2.9206450014067875	
Geraeusch	Serviette	-1	1	0.0	0.0	721.0	pIPL	11	2.857935264719429	
Geraeusch	Tablett	-1	1	0.0	0.0	926.0	pIPL	11	2.966610986681934	
Geraeusch	Gazelle	-1	-1	0.0	0.0	1154.0	pIPL	11	3.0622058088197126	
Geraeusch	Schlagzeug	1	1	1.0	1.0	676.0	pIPL	11	2.829946695941636	
Geraeusch	Salamander	-1	-1	0.0	0.0	720.0	pIPL	11	2.8573324964312685	
Geraeusch	Abbildung	-1	-1	0.0	0.0	631.0	pIPL	11	2.8000293592441343	
Geraeusch	Kuchen	-1	1	0.0	0.0	636.0	pIPL	11	2.803457115648414	
Geraeusch	Lawine	1	-1	1.0	1.0	933.0	pIPL	11	2.9698816437465	
Geraeusch	Harfe	1	1	1.0	1.0	703.0	pIPL	11	2.846955325019824	
Geraeusch	Knopf	-1	1	0.0	0.0	821.0	pIPL	11	2.9143431571194407	
Geraeusch	Kajak	-1	1	0.0	0.0	675.0	pIPL	11	2.829303772831025	
Geraeusch	Ente	1	-1	1.0	1.0	714.0	pIPL	11	2.8536982117761744	
Geraeusch	Pinsel	-1	1	0.0	0.0	683.0	pIPL	11	2.8344207036815328	
Geraeusch	Nachtigall	1	-1	1.0	1.0	868.0	pIPL	11	2.938519725176492	
Geraeusch	Biber	-1	-1	0.0	0.0	1338.0	pIPL	11	3.1264561134318045	
Geraeusch	Elefant	1	-1	1.0	1.0	759.0	pIPL	11	2.88024177589548	
Geraeusch	Seife	-1	1	0.0	0.0	665.0	pIPL	11	2.8228216453031045	
Geraeusch	Xylophon	1	1	1.0	1.0	812.0	pIPL	11	2.9095560292411755	
Geraeusch	Satellit	-1	-1	0.0	0.0	825.0	pIPL	11	2.916453948549925	
Geraeusch	Qualle	-1	-1	0.0	0.0	741.0	pIPL	11	2.869818207979328	
Geraeusch	Propeller	1	-1	1.0	1.0	1329.0	pIPL	11	3.123524980942732	
Geraeusch	Giraffe	-1	-1	0.0	0.0	649.0	pIPL	11	2.812244696800369	
Geraeusch	Gitarre	1	1	1.0	1.0	753.0	pIPL	11	2.8767949762007006	
Geraeusch	Nelke	-1	-1	0.0	0.0	618.0	pIPL	11	2.790988475088816	
Geraeusch	Krawatte	-1	1	0.0	0.0	684.0	pIPL	11	2.835056101720116	
Geraeusch	Keyboard	1	1	1.0	1.0	797.0	pIPL	11	2.9014583213961123	
Geraeusch	Gong	1	1	1.0	1.0	621.0	pIPL	11	2.79309160017658	
Geraeusch	Moped	1	1	1.0	1.0	1073.0	pIPL	11	3.030599721965951	
Geraeusch	Piranha	-1	-1	0.0	0.0	839.0	pIPL	11	2.9237619608287004	
Geraeusch	Frisbee	-1	1	0.0	0.0	925.0	pIPL	11	2.9661417327390325	
Geraeusch	Schraube	-1	1	0.0	0.0	713.0	pIPL	11	2.8530895298518657	
Geraeusch	Fön	1	1	1.0	1.0	724.0	pIPL	11	2.859738566197147	
Geraeusch	Zwiebel	-1	1	0.0	0.0	701.0	pIPL	11	2.8457180179666586	
Geraeusch	Spatz	1	-1	1.0	1.0	587.0	pIPL	11	2.7686381012476144	
Geraeusch	Telefon	1	1	1.0	1.0	1173.0	pIPL	11	3.0692980121155293	
Geraeusch	Trompete	1	1	1.0	1.0	568.0	pIPL	11	2.754348335711019	
Geraeusch	Tornado	1	-1	1.0	1.0	1235.0	pIPL	11	3.0916669575956846	
Geraeusch	Käfer	-1	-1	0.0	0.0	686.0	pIPL	11	2.8363241157067516	
Geraeusch	Pferd	1	1	1.0	1.0	624.0	pIPL	11	2.795184589682424	
Geraeusch	Flöte	1	1	1.0	1.0	749.0	pIPL	11	2.8744818176994666	
Geraeusch	Eule	1	-1	1.0	1.0	544.0	pIPL	11	2.73559889969818	
Geraeusch	Hornisse	1	-1	1.0	1.0	897.0	pIPL	11	2.952792443044092	
Geraeusch	Lüftung	1	-1	1.0	1.0	925.0	pIPL	11	2.9661417327390325	
Geraeusch	Floh	-1	-1	0.0	0.0	1156.0	pIPL	11	3.0629578340845103	
Geraeusch	Lanze	-1	1	0.0	0.0	770.0	pIPL	11	2.886490725172482	
Geraeusch	Krähe	1	-1	1.0	1.0	692.0	pIPL	11	2.840106094456758	
Geraeusch	Kontrabass	1	1	1.0	1.0	752.0	pIPL	11	2.876217840591642	
Geraeusch	Perücke	-1	1	0.0	0.0	774.0	pIPL	11	2.8887409606828927	
Geraeusch	Henne	1	-1	1.0	1.0	857.0	pIPL	11	2.932980821923198	
Geraeusch	Höhle	-1	-1	0.0	0.0	602.0	pIPL	11	2.7795964912578244	
Geraeusch	Seil	-1	1	0.0	0.0	647.0	pIPL	11	2.8109042806687006	
Geraeusch	Baby	1	1	1.0	1.0	809.0	pIPL	11	2.9079485216122722	
Geraeusch	Margerite	-1	-1	0.0	0.0	633.0	pIPL	11	2.801403710017355	
Geraeusch	Cello	1	1	1.0	1.0	788.0	pIPL	11	2.8965262174895554	
Geraeusch	Raupe	-1	-1	0.0	0.0	1021.0	pIPL	11	3.0090257420869104	
Geraeusch	Ukulele	1	1	1.0	1.0	601.0	pIPL	11	2.7788744720027396	
Geraeusch	Tandem	-1	1	0.0	0.0	637.0	pIPL	11	2.8041394323353503	
Geraeusch	Zange	-1	1	0.0	0.0	1340.0	pIPL	11	3.1271047983648077	
Geraeusch	Mikrofon	1	1	1.0	1.0	684.0	pIPL	11	2.835056101720116	
Geraeusch	Spinne	-1	-1	0.0	0.0	623.0	pIPL	11	2.7944880466591697	
Geraeusch	Turbine	1	-1	1.0	1.0	670.0	pIPL	11	2.8260748027008264	
Geraeusch	Drossel	1	-1	1.0	1.0	929.0	pIPL	11	2.968015713993642	
Geraeusch	Kröte	1	-1	1.0	1.0	961.0	pIPL	11	2.9827233876685453	
Geraeusch	Zwetschge	-1	1	0.0	0.0	817.0	pIPL	11	2.9122220565324155	
Geraeusch	Wasserfall	1	-1	1.0	1.0	836.0	pIPL	11	2.9222062774390163	
Geraeusch	Sirene	1	-1	1.0	1.0	696.0	pIPL	11	2.842609239610562	
Geraeusch	Kamm	-1	1	0.0	0.0	598.0	pIPL	11	2.776701183988411	
Geraeusch	Plakette	-1	-1	0.0	0.0	693.0	pIPL	11	2.8407332346118066	
Geraeusch	Gewehr	1	1	1.0	1.0	1016.0	pIPL	11	3.0068937079479006	
Geraeusch	Skorpion	-1	-1	0.0	0.0	626.0	pIPL	11	2.7965743332104296	
Geraeusch	Zigarette	-1	1	0.0	0.0	764.0	pIPL	11	2.8830933585756897	
Geraeusch	Cembalo	1	1	1.0	1.0	622.0	pIPL	11	2.7937903846908188	
Geraeusch	Waffel	-1	1	0.0	0.0	639.0	pIPL	11	2.8055008581584002	
Geraeusch	Alge	-1	-1	0.0	0.0	665.0	pIPL	11	2.8228216453031045	
Geraeusch	Ananas	-1	1	0.0	0.0	610.0	pIPL	11	2.785329835010767	
Geraeusch	Ferkel	1	-1	1.0	1.0	953.0	pIPL	11	2.979092900638326	
Geraeusch	Specht	1	-1	1.0	1.0	781.0	pIPL	11	2.8926510338773004	
Geraeusch	Kanone	1	1	1.0	1.0	721.0	pIPL	11	2.857935264719429	
Geraeusch	Flyer	-1	1	0.0	0.0	618.0	pIPL	11	2.790988475088816	
Geraeusch	Kleber	-1	1	0.0	0.0	631.0	pIPL	11	2.8000293592441343	
Geraeusch	Geröll	1	-1	1.0	0.0	1527.0	pIPL	11	3.1838390370564214	
Geraeusch	Mast	-1	-1	0.0	0.0	815.0	pIPL	11	2.9111576087399764	
Geraeusch	Peitsche	1	1	1.0	1.0	974.0	pIPL	11	2.9885589568786157	
Geraeusch	Bohrer	1	1	1.0	1.0	718.0	pIPL	11	2.8561244442423	
Geraeusch	Balken	-1	-1	0.0	0.0	728.0	pIPL	11	2.862131379313037	
Geraeusch	Häcksler	1	1	1.0	1.0	894.0	pIPL	11	2.951337518795918	
Geraeusch	Rassel	1	1	1.0	1.0	887.0	pIPL	11	2.9479236198317262	
Geraeusch	Flinte	1	1	1.0	1.0	757.0	pIPL	11	2.8790958795000727	
Geraeusch	Bach	1	-1	1.0	1.0	2080.0	pIPL	11	3.3180633349627615	
Geraeusch	Tanne	-1	-1	0.0	0.0	700.0	pIPL	11	2.845098040014257	
Geraeusch	Löffel	-1	1	0.0	0.0	663.0	pIPL	11	2.821513528404773	
Geraeusch	Geläut	1	-1	1.0	1.0	734.0	pIPL	11	2.8656960599160706	
Geraeusch	Schabe	-1	-1	0.0	0.0	1633.0	pIPL	11	3.212986184736668	
Geraeusch	Schaf	1	-1	1.0	1.0	840.0	pIPL	11	2.9242792860618816	
Geraeusch	Auster	-1	-1	0.0	0.0	671.0	pIPL	11	2.826722520168992	
Geraeusch	Gürtel	-1	1	0.0	0.0	849.0	sham	11	2.928907690243953	
Geraeusch	Kuvert	-1	1	0.0	0.0	859.0	sham	11	2.9339931638312424	
Geraeusch	Krücke	-1	1	0.0	0.0	899.0	sham	11	2.9537596917332287	
Geraeusch	Dynamit	1	1	1.0	1.0	1792.0	sham	11	3.2533380053261065	
Geraeusch	Schnecke	-1	-1	0.0	0.0	1026.0	sham	11	3.0111473607757975	
Geraeusch	Gebläse	1	-1	1.0	1.0	812.0	sham	11	2.9095560292411755	
Geraeusch	Tröte	1	1	1.0	1.0	699.0	sham	11	2.8444771757456815	
Geraeusch	Schal	-1	1	0.0	0.0	845.0	sham	11	2.926856708949692	
Geraeusch	Säule	-1	-1	0.0	0.0	860.0	sham	11	2.934498451243568	
Geraeusch	Uhu	1	-1	1.0	1.0	1048.0	sham	11	3.0203612826477078	
Geraeusch	Rotkehlchen	1	-1	1.0	1.0	1030.0	sham	11	3.012837224705172	
Geraeusch	Denkmal	-1	-1	0.0	0.0	860.0	sham	11	2.934498451243568	
Geraeusch	Kartoffel	-1	1	0.0	0.0	813.0	sham	11	2.910090545594068	
Geraeusch	Gorilla	1	-1	1.0	1.0	904.0	sham	11	2.9561684304753633	
Geraeusch	Milbe	-1	-1	0.0	0.0	1031.0	sham	11	3.0132586652835167	
Geraeusch	Tuba	1	1	1.0	1.0	670.0	sham	11	2.8260748027008264	
Geraeusch	Bär	1	-1	1.0	0.0	735.0	sham	11	2.8662873390841948	
Geraeusch	Trommel	1	1	1.0	1.0	756.0	sham	11	2.8785217955012063	
Geraeusch	Buche	-1	-1	0.0	0.0	929.0	sham	11	2.968015713993642	
Geraeusch	Portrait	-1	-1	0.0	0.0	901.0	sham	11	2.954724790979063	
Geraeusch	Atlas	-1	1	0.0	0.0	1443.0	sham	11	3.159266331093494	
Geraeusch	Fundament	-1	-1	0.0	0.0	804.0	sham	11	2.905256048748451	
Geraeusch	Geige	1	1	1.0	1.0	2055.0	sham	11	3.312811826212088	
Geraeusch	Ziege	1	-1	1.0	1.0	1180.0	sham	11	3.0718820073061255	
Geraeusch	Spritze	-1	1	0.0	0.0	907.0	sham	11	2.957607287060095	
Geraeusch	Himbeere	-1	1	0.0	0.0	732.0	sham	11	2.864511081058392	
Geraeusch	Scheck	-1	1	0.0	0.0	866.0	sham	11	2.937517892017347	
Geraeusch	Knarre	1	1	1.0	1.0	743.0	sham	11	2.8709888137605755	
Geraeusch	Mikroskop	-1	1	0.0	0.0	802.0	sham	11	2.9041743682841634	
Geraeusch	Marder	-1	-1	0.0	0.0	971.0	sham	11	2.9872192299080047	
Geraeusch	Karaffe	-1	1	0.0	0.0	811.0	sham	11	2.909020854211156	
Geraeusch	Akkordeon	1	1	1.0	1.0	1450.0	sham	11	3.161368002234975	
Geraeusch	Kommode	-1	1	0.0	0.0	667.0	sham	11	2.824125833916549	
Geraeusch	Dachs	-1	-1	0.0	0.0	1521.0	sham	11	3.182129214052998	
Geraeusch	Lautsprecher	1	-1	1.0	1.0	839.0	sham	11	2.9237619608287004	
Geraeusch	Saxophon	1	1	1.0	1.0	660.0	sham	11	2.8195439355418688	
Geraeusch	Mofa	1	1	1.0	1.0	664.0	sham	11	2.8221680793680175	
Geraeusch	Hummel	1	-1	1.0	1.0	890.0	sham	11	2.949390006644913	
Geraeusch	Känguruh	-1	-1	0.0	0.0	1240.0	sham	11	3.093421685162235	
Geraeusch	Rotor	1	-1	1.0	1.0	888.0	sham	11	2.948412965778601	
Geraeusch	Schimpanse	1	-1	1.0	0.0	729.0	sham	11	2.8627275283179747	
Geraeusch	Paket	-1	1	0.0	0.0	752.0	sham	11	2.876217840591642	
Geraeusch	Rakete	1	1	1.0	1.0	1028.0	sham	11	3.011993114659257	
Geraeusch	Logo	-1	-1	0.0	0.0	719.0	sham	11	2.8567288903828825	
Geraeusch	Handy	1	1	1.0	0.0	922.0	sham	11	2.9647309210536292	
Geraeusch	Grille	1	-1	1.0	1.0	1194.0	sham	11	3.0770043267933502	
Geraeusch	Eiche	-1	-1	0.0	0.0	782.0	sham	11	2.893206753059848	
Geraeusch	Palme	-1	-1	0.0	0.0	784.0	sham	11	2.8943160626844384	
Geraeusch	Kuckuck	1	-1	1.0	1.0	994.0	sham	11	2.997386384397313	
Geraeusch	Affe	1	-1	1.0	0.0	1480.0	sham	11	3.1702617153949575	
Geraeusch	Fagott	1	1	1.0	1.0	1934.0	sham	11	3.286456469746983	
Geraeusch	Mixer	1	1	1.0	0.0	2360.0	sham	11	3.3729120029701067	
Geraeusch	Pistole	1	1	1.0	1.0	1733.0	sham	11	3.238798562713917	
Geraeusch	Lupe	-1	1	0.0	0.0	801.0	sham	11	2.9036325160842376	
Geraeusch	Brandung	1	-1	1.0	1.0	2032.0	sham	11	3.307923703611882	
Geraeusch	Triebwerk	1	-1	1.0	1.0	751.0	sham	11	2.8756399370041685	
Geraeusch	Rabe	1	-1	1.0	1.0	1763.0	sham	11	3.246252312299322	
Geraeusch	Auto	1	1	1.0	1.0	1010.0	sham	11	3.0043213737826426	
Geraeusch	Fichte	-1	-1	0.0	0.0	725.0	sham	11	2.8603380065709936	
Geraeusch	Oktopus	-1	-1	0.0	0.0	777.0	sham	11	2.890421018800914	
Geraeusch	Möwe	1	-1	1.0	1.0	976.0	sham	11	2.9894498176666917	
Geraeusch	Rinne	-1	-1	0.0	0.0	652.0	sham	11	2.81424759573192	
Geraeusch	Pfosten	-1	-1	0.0	0.0	787.0	sham	11	2.8959747323590648	
Geraeusch	Spaten	-1	1	0.0	0.0	1231.0	sham	11	3.090258052931316	
Geraeusch	Fluss	1	-1	1.0	0.0	895.0	sham	11	2.951823035315912	
Geraeusch	Dusche	1	1	1.0	1.0	811.0	sham	11	2.909020854211156	
Geraeusch	Elch	1	-1	1.0	0.0	1238.0	sham	11	3.0927206446840994	
Geraeusch	Pille	-1	1	0.0	0.0	941.0	sham	11	2.973589623427257	
Geraeusch	Bumerang	-1	1	0.0	0.0	1524.0	sham	11	3.182984967003582	
Geraeusch	Pinzette	-1	1	0.0	0.0	855.0	sham	11	2.931966114728173	
Geraeusch	Klavier	1	1	1.0	1.0	1077.0	sham	11	3.0322157032979815	
Geraeusch	Böller	1	1	1.0	1.0	788.0	sham	11	2.8965262174895554	
Geraeusch	Skulptur	-1	-1	0.0	0.0	759.0	sham	11	2.88024177589548	
Geraeusch	Küken	1	-1	1.0	1.0	1026.0	sham	11	3.0111473607757975	
Geraeusch	Bongo	1	1	1.0	1.0	787.0	sham	11	2.8959747323590648	
Geraeusch	Chamäleon	-1	-1	0.0	0.0	835.0	sham	11	2.921686475483602	
Geraeusch	Antilope	-1	-1	0.0	0.0	977.0	sham	11	2.989894563718773	
Geraeusch	Vulkan	1	-1	1.0	1.0	2388.0	sham	11	3.3780343224573315	
Geraeusch	Granate	1	1	1.0	1.0	807.0	sham	11	2.90687353472207	
Geraeusch	Hemd	-1	1	0.0	0.0	851.0	sham	11	2.929929560084588	
Geraeusch	Ahorn	-1	-1	0.0	0.0	1243.0	sham	11	3.094471128641645	
Geraeusch	Moos	-1	-1	0.0	0.0	861.0	sham	11	2.935003151453655	
Geraeusch	Kapuze	-1	1	0.0	0.0	779.0	sham	11	2.8915374576725643	
Geraeusch	Eidechse	-1	-1	0.0	0.0	1859.0	sham	11	3.2692793897718984	
Geraeusch	Frosch	1	-1	1.0	1.0	1459.0	sham	11	3.1640552918934515	
Geraeusch	Rochen	-1	-1	0.0	0.0	789.0	sham	11	2.89707700320942	
Geraeusch	Säugling	1	1	1.0	1.0	883.0	sham	11	2.9459607035775686	
Geraeusch	Papagei	1	-1	1.0	1.0	1039.0	sham	11	3.016615547557177	
Geraeusch	Geschütz	1	1	1.0	1.0	762.0	sham	11	2.8819549713396007	
Geraeusch	Angel	-1	1	0.0	0.0	2148.0	sham	11	3.332034277027518	
Geraeusch	Otter	-1	-1	0.0	0.0	1351.0	sham	11	3.130655349022031	
Geraeusch	Taube	1	-1	1.0	1.0	919.0	sham	11	2.9633155113861114	
Geraeusch	Skizze	-1	1	0.0	0.0	765.0	sham	11	2.8836614351536176	
Geraeusch	Dolch	-1	1	0.0	0.0	1073.0	sham	11	3.030599721965951	
Geraeusch	Revolver	1	1	1.0	1.0	769.0	sham	11	2.885926339801431	
Geraeusch	Mango	-1	1	0.0	0.0	889.0	sham	11	2.9489017609702137	
Geraeusch	Banane	-1	1	0.0	0.0	1341.0	sham	11	3.127428777851599	
Geraeusch	Auspuff	1	-1	1.0	1.0	601.0	sham	11	2.7788744720027396	
Geraeusch	Triangel	1	1	1.0	1.0	718.0	sham	11	2.8561244442423	
Geraeusch	Klarinette	1	1	1.0	1.0	731.0	sham	11	2.8639173769578603	
Geraeusch	Efeu	-1	-1	0.0	0.0	676.0	sham	11	2.829946695941636	
Geraeusch	Marionette	-1	1	0.0	1.0	738.0	sham	11	2.8680563618230415	
Geraeusch	Löwe	1	-1	1.0	1.0	1063.0	sham	11	3.0265332645232967	
Geraeusch	Säge	1	1	1.0	1.0	927.0	sham	11	2.967079734144497	
Geraeusch	Angel	-1	1	0.0	0.0	911.0	pIPL	12	2.9595183769729982	
Geraeusch	Skulptur	-1	-1	0.0	0.0	686.0	pIPL	12	2.8363241157067516	
Geraeusch	Dachs	-1	-1	0.0	0.0	705.0	pIPL	12	2.848189116991399	
Geraeusch	Lautsprecher	1	-1	1.0	1.0	737.0	pIPL	12	2.8674674878590514	
Geraeusch	Atlas	-1	1	0.0	0.0	765.0	pIPL	12	2.8836614351536176	
Geraeusch	Fagott	1	1	1.0	1.0	850.0	pIPL	12	2.929418925714293	
Geraeusch	Kartoffel	-1	1	0.0	0.0	762.0	pIPL	12	2.8819549713396007	
Geraeusch	Känguruh	-1	-1	0.0	0.0	1486.0	pIPL	12	3.1720188094245563	
Geraeusch	Klavier	1	1	1.0	1.0	735.0	pIPL	12	2.8662873390841948	
Geraeusch	Säugling	1	1	1.0	1.0	914.0	pIPL	12	2.960946195733831	
Geraeusch	Triangel	1	1	1.0	1.0	1038.0	pIPL	12	3.016197353512439	
Geraeusch	Schimpanse	1	-1	1.0	1.0	1029.0	pIPL	12	3.012415374762433	
Geraeusch	Schnecke	-1	-1	0.0	0.0	760.0	pIPL	12	2.8808135922807914	
Geraeusch	Eiche	-1	-1	0.0	0.0	804.0	pIPL	12	2.905256048748451	
Geraeusch	Himbeere	-1	1	0.0	0.0	792.0	pIPL	12	2.8987251815894934	
Geraeusch	Marder	-1	-1	0.0	0.0	790.0	pIPL	12	2.8976270912904414	
Geraeusch	Mixer	1	1	1.0	1.0	834.0	pIPL	12	2.921166050637739	
Geraeusch	Bongo	1	1	1.0	1.0	955.0	pIPL	12	2.9800033715837464	
Geraeusch	Gürtel	-1	1	0.0	0.0	875.0	pIPL	12	2.942008053022313	
Geraeusch	Frosch	1	-1	1.0	1.0	1255.0	pIPL	12	3.098643725817057	
Geraeusch	Mofa	1	1	1.0	1.0	799.0	pIPL	12	2.902546779313991	
Geraeusch	Vulkan	1	-1	1.0	1.0	1157.0	pIPL	12	3.0633333589517497	
Geraeusch	Spritze	-1	1	0.0	0.0	804.0	pIPL	12	2.905256048748451	
Geraeusch	Otter	-1	-1	0.0	0.0	1312.0	pIPL	12	3.1179338350396413	
Geraeusch	Chamäleon	-1	-1	0.0	0.0	954.0	pIPL	12	2.979548374704095	
Geraeusch	Hummel	1	-1	1.0	1.0	998.0	pIPL	12	2.999130541287371	
Geraeusch	Buche	-1	-1	0.0	0.0	711.0	pIPL	12	2.851869600729766	
Geraeusch	Dynamit	1	1	1.0	1.0	713.0	pIPL	12	2.8530895298518657	
Geraeusch	Kuvert	-1	1	0.0	0.0	742.0	pIPL	12	2.870403905279027	
Geraeusch	Hemd	-1	1	0.0	0.0	773.0	pIPL	12	2.888179493918325	
Geraeusch	Pille	-1	1	0.0	0.0	797.0	pIPL	12	2.9014583213961123	
Geraeusch	Rakete	1	1	1.0	1.0	801.0	pIPL	12	2.9036325160842376	
Geraeusch	Saxophon	1	1	1.0	1.0	855.0	pIPL	12	2.931966114728173	
Geraeusch	Taube	1	-1	1.0	1.0	1039.0	pIPL	12	3.016615547557177	
Geraeusch	Schal	-1	1	0.0	0.0	788.0	pIPL	12	2.8965262174895554	
Geraeusch	Uhu	1	-1	1.0	1.0	631.0	pIPL	12	2.8000293592441343	
Geraeusch	Klarinette	1	1	1.0	1.0	790.0	pIPL	12	2.8976270912904414	
Geraeusch	Rochen	-1	-1	0.0	0.0	1022.0	pIPL	12	3.009450895798694	
Geraeusch	Banane	-1	1	0.0	0.0	886.0	pIPL	12	2.9474337218870508	
Geraeusch	Tröte	1	1	1.0	1.0	730.0	pIPL	12	2.863322860120456	
Geraeusch	Geige	1	1	1.0	1.0	693.0	pIPL	12	2.8407332346118066	
Geraeusch	Spaten	-1	1	0.0	0.0	939.0	pIPL	12	2.972665592266111	
Geraeusch	Denkmal	-1	-1	0.0	0.0	725.0	pIPL	12	2.8603380065709936	
Geraeusch	Antilope	-1	-1	0.0	0.0	1277.0	pIPL	12	3.1061908972634154	
Geraeusch	Auspuff	1	-1	1.0	1.0	948.0	pIPL	12	2.976808337338066	
Geraeusch	Palme	-1	-1	0.0	0.0	969.0	pIPL	12	2.986323777050765	
Geraeusch	Rotor	1	-1	1.0	1.0	917.0	pIPL	12	2.962369335670021	
Geraeusch	Möwe	1	-1	1.0	1.0	818.0	pIPL	12	2.912753303671323	
Geraeusch	Dolch	-1	1	0.0	0.0	825.0	pIPL	12	2.916453948549925	
Geraeusch	Triebwerk	1	-1	1.0	1.0	770.0	pIPL	12	2.886490725172482	
Geraeusch	Rotkehlchen	1	-1	1.0	1.0	778.0	pIPL	12	2.890979596989689	
Geraeusch	Ziege	1	-1	1.0	1.0	785.0	pIPL	12	2.8948696567452528	
Geraeusch	Karaffe	-1	1	0.0	0.0	1084.0	pIPL	12	3.0350292822023683	
Geraeusch	Logo	-1	-1	0.0	0.0	726.0	pIPL	12	2.8609366207000937	
Geraeusch	Mikroskop	-1	1	0.0	0.0	749.0	pIPL	12	2.8744818176994666	
Geraeusch	Trommel	1	1	1.0	1.0	793.0	pIPL	12	2.8992731873176036	
Geraeusch	Efeu	-1	-1	0.0	0.0	759.0	pIPL	12	2.88024177589548	
Geraeusch	Böller	1	1	1.0	1.0	845.0	pIPL	12	2.926856708949692	
Geraeusch	Pistole	1	1	1.0	1.0	843.0	pIPL	12	2.9258275746247424	
Geraeusch	Auto	1	1	1.0	1.0	805.0	pIPL	12	2.9057958803678687	
Geraeusch	Pfosten	-1	-1	0.0	0.0	1133.0	pIPL	12	3.0542299098633974	
Geraeusch	Pinzette	-1	1	0.0	0.0	813.0	pIPL	12	2.910090545594068	
Geraeusch	Fichte	-1	-1	0.0	0.0	841.0	pIPL	12	2.924795995797912	
Geraeusch	Scheck	-1	1	0.0	0.0	900.0	pIPL	12	2.9542425094393248	
Geraeusch	Gebläse	1	-1	1.0	1.0	871.0	pIPL	12	2.9400181550076634	
Geraeusch	Dusche	1	1	1.0	1.0	1335.0	pIPL	12	3.125481265700594	
Geraeusch	Knarre	1	1	1.0	1.0	927.0	pIPL	12	2.967079734144497	
Geraeusch	Bär	1	-1	1.0	1.0	1043.0	pIPL	12	3.018284308426531	
Geraeusch	Milbe	-1	-1	0.0	0.0	855.0	pIPL	12	2.931966114728173	
Geraeusch	Handy	1	1	1.0	1.0	922.0	pIPL	12	2.9647309210536292	
Geraeusch	Kuckuck	1	-1	1.0	1.0	1001.0	pIPL	12	3.000434077479319	
Geraeusch	Eidechse	-1	-1	0.0	0.0	857.0	pIPL	12	2.932980821923198	
Geraeusch	Geschütz	1	1	1.0	1.0	849.0	pIPL	12	2.928907690243953	
Geraeusch	Granate	1	1	1.0	1.0	784.0	pIPL	12	2.8943160626844384	
Geraeusch	Gorilla	1	-1	1.0	1.0	1160.0	pIPL	12	3.0644579892269186	
Geraeusch	Marionette	-1	1	0.0	0.0	970.0	pIPL	12	2.9867717342662448	
Geraeusch	Portrait	-1	-1	0.0	0.0	948.0	pIPL	12	2.976808337338066	
Geraeusch	Rabe	1	-1	1.0	1.0	1006.0	pIPL	12	3.0025979807199086	
Geraeusch	Brandung	1	-1	1.0	0.0	910.0	pIPL	12	2.9590413923210934	
Geraeusch	Paket	-1	1	0.0	0.0	769.0	pIPL	12	2.885926339801431	
Geraeusch	Skizze	-1	1	0.0	0.0	806.0	pIPL	12	2.906335041805091	
Geraeusch	Bumerang	-1	1	0.0	0.0	901.0	pIPL	12	2.954724790979063	
Geraeusch	Affe	1	-1	1.0	1.0	888.0	pIPL	12	2.948412965778601	
Geraeusch	Säule	-1	-1	0.0	0.0	857.0	pIPL	12	2.932980821923198	
Geraeusch	Elch	1	-1	1.0	1.0	1115.0	pIPL	12	3.0472748673841794	
Geraeusch	Kapuze	-1	1	0.0	0.0	908.0	pIPL	12	2.958085848521085	
Geraeusch	Fundament	-1	-1	0.0	0.0	835.0	pIPL	12	2.921686475483602	
Geraeusch	Küken	1	-1	1.0	1.0	1342.0	pIPL	12	3.1277525158329733	
Geraeusch	Lupe	-1	1	0.0	0.0	707.0	pIPL	12	2.8494194137968996	
Geraeusch	Mango	-1	1	0.0	0.0	1253.0	pIPL	12	3.09795107099415	
Geraeusch	Löwe	1	-1	1.0	1.0	832.0	pIPL	12	2.920123326290724	
Geraeusch	Kommode	-1	1	0.0	0.0	1179.0	pIPL	12	3.071513805095089	
Geraeusch	Oktopus	-1	-1	0.0	0.0	1310.0	pIPL	12	3.1172712956557644	
Geraeusch	Grille	1	-1	1.0	1.0	846.0	pIPL	12	2.9273703630390235	
Geraeusch	Säge	1	1	1.0	1.0	1228.0	pIPL	12	3.089198366805149	
